word,id,len
[^0-9],105583,6
you,105584,3
can,105585,3
use,105586,3
"\D
__its",105587,8
best,105588,4
to,105589,2
create,105590,6
another,105591,7
field,105592,5
for,105593,3
posts,105594,5
"
",105595,1
return,105596,6
"select('core').getEntityRecords('postType','actualPostType',options);
",105597,70
<input,105598,6
"type=""range"">
",105599,14
if,105600,2
you,105601,3
want,105602,4
just,105603,4
the,105604,3
"spaces,",105605,7
use,105606,3
"\s
",105607,3
"}
the",105608,5
search,105609,6
engine,105610,6
will,105611,4
grab,105612,4
everything,105613,10
in,105614,2
title,105615,5
and,105616,3
in,105617,2
"body,",105618,5
meaning,105619,7
if,105620,2
you,105621,3
search,105622,6
for,105623,3
biology,105624,7
and,105625,3
the,105626,3
body,105627,4
has,105628,3
the,105629,3
word,105630,4
"math,
})
",105631,9
the,105632,3
componentDidMount(),105633,19
mehod,105634,5
is,105635,2
also,105636,4
the,105637,3
best,105638,4
place,105639,5
to,105640,2
attach,105641,6
any,105642,3
event,105643,5
listeners,105644,9
you,105645,3
need,105646,4
to,105647,2
add,105648,3
for,105649,3
specific,105650,8
functionality.,105651,14
react,105652,5
provides,105653,8
a,105654,1
synthetic,105655,9
event,105656,5
system,105657,6
"behaves
",105658,8
<input,105659,6
"type=""reset"">
",105660,14
if,105661,2
you,105662,3
dont,105663,4
want,105664,4
the,105665,3
"spaces,",105666,7
use,105667,3
"\S
",105668,3
they,105669,4
are,105670,3
good,105671,4
because,105672,7
you,105673,3
dont,105674,4
always,105675,6
want,105676,4
a,105677,1
lot,105678,3
of,105679,2
"functions,",105680,10
makes,105681,5
the,105682,3
code,105683,4
messy,105684,5
and,105685,3
hard,105686,4
to,105687,2
"read,",105688,5
and,105689,3
if,105690,2
the,105691,3
function,105692,8
is,105693,2
simple,105694,6
enough,105695,6
is,105696,2
a,105697,1
great,105698,5
thing,105699,5
to,105700,2
"add
it",105701,6
will,105702,4
also,105703,4
grab,105704,4
math,105705,4
"teachers,",105706,9
math,105707,4
"events...
",105708,10
exactly,105709,7
the,105710,3
same,105711,4
regardless,105712,10
of,105713,2
the,105714,3
users,105715,5
browser,105716,7
-,105717,1
even,105718,4
if,105719,2
the,105720,3
native,105721,6
events,105722,6
may,105723,3
behave,105724,6
differently,105725,11
between,105726,7
different,105727,9
browsers,105728,8
"
",105729,1
<input,105730,6
"type=""search"">
",105731,15
"
",105732,1
youve,105733,5
already,105734,7
been,105735,4
using,105736,5
some,105737,4
of,105738,2
these,105739,5
synthetic,105740,9
event,105741,5
handlers,105742,8
such,105743,4
as,105744,2
onCLick(),105745,9
react,105746,5
synthetic,105747,9
event,105748,5
system,105749,6
is,105750,2
great,105751,5
to,105752,2
use,105753,3
for,105754,3
most,105755,4
interactions,105756,12
youll,105757,5
manage,105758,6
on,105759,2
dom,105760,3
elements,105761,8
"
",105762,1
<input,105763,6
"type=""submit"">
",105764,15
if,105765,2
you,105766,3
want,105767,4
a,105768,1
range,105769,5
of,105770,2
numbers,105771,7
that,105772,4
should,105773,6
match,105774,5
with,105775,4
use,105776,3
"{}
",105777,3
random,105778,6
"
",105779,1
create,105780,6
another,105781,7
"query
you",105782,9
can,105783,3
add,105784,3
an,105785,2
rest,105786,4
api,105787,3
"endpoint
",105788,9
however,105789,7
if,105790,2
you,105791,3
want,105792,4
to,105793,2
attach,105794,6
an,105795,2
event,105796,5
handler,105797,7
to,105798,2
the,105799,3
document,105800,8
or,105801,2
window,105802,6
"objects,",105803,8
you,105804,3
have,105805,4
to,105806,2
do,105807,2
this,105808,4
"directly
",105809,9
<input,105810,6
"type=""tel"">
",105811,12
if,105812,2
you,105813,3
just,105814,4
want,105815,4
the,105816,3
minimum,105817,7
",",105818,1
just,105819,4
use,105820,3
"{x,}
",105821,5
"{
",105822,2
<input,105823,6
"type=""text"">
You",105824,16
can,105825,3
specify,105826,7
the,105827,3
possible,105828,8
existence,105829,9
of,105830,2
an,105831,2
element,105832,7
with,105833,4
a,105834,1
question,105835,8
"mark,",105836,5
?.,105837,2
This,105838,4
checks,105839,6
for,105840,3
zero,105841,4
or,105842,2
one,105843,3
of,105844,2
the,105845,3
preceding,105846,9
"element.
",105847,9
import,105848,6
"random
//",105849,9
reduced,105850,7
bc,105851,2
of,105852,2
space,105853,5
"
in",105854,3
the,105855,3
__construct(),105856,13
"
",105857,1
attach,105858,6
an,105859,2
event,105860,5
listener,105861,8
in,105862,2
the,105863,3
componentDidMount(),105864,19
method,105865,6
for,105866,3
keydown,105867,7
events,105868,6
and,105869,3
have,105870,4
these,105871,5
events,105872,6
trigger,105873,7
the,105874,3
callback,105875,8
handleKeypres().,105876,16
you,105877,3
can,105878,3
use,105879,3
document.addEventListener(),105880,27
which,105881,5
"
",105882,1
<input,105883,6
"type=""time"">
",105884,13
"random.randint(0,100);
You",105885,26
can,105886,3
think,105887,5
of,105888,2
this,105889,4
symbol,105890,6
as,105891,2
saying,105892,6
the,105893,3
previous,105894,8
element,105895,7
is,105896,2
"optional.
function",105897,18
"uniSearchRes($reqData)
",105898,23
takes,105899,5
the,105900,3
event,105901,5
(in,105902,3
quotes),105903,7
as,105904,2
the,105905,3
first,105906,5
argument,105907,8
and,105908,3
the,105909,3
callback,105910,8
as,105911,2
the,105912,3
second,105913,6
"argument.
",105914,10
<input,105915,6
"type=""url"">
lookaheads",105916,22
search,105917,6
for,105918,3
patterns,105919,8
using,105920,5
?=,105921,2
and,105922,3
if,105923,2
you,105924,3
dont,105925,4
want,105926,4
a,105927,1
pattern,105928,7
"use,",105929,4
"?!
",105930,3
"}
{
",105931,4
"add_action('rest_api_init',[$this,'profHTML'])
",105932,47
then,105933,4
in,105934,2
"componentWillMount(),remove",105935,27
this,105936,4
same,105937,4
event,105938,5
listener.,105939,9
you,105940,3
can,105941,3
pass,105942,4
the,105943,3
same,105944,4
arguments,105945,9
to,105946,2
document.removeEventListenter().,105947,32
its,105948,3
good,105949,4
practive,105950,8
to,105951,2
use,105952,3
this,105953,4
lifecycle,105954,9
method,105955,6
to,105956,2
"do
",105957,3
<input,105958,6
"type=""week"">
using",105959,18
parenteses,105960,10
(),105961,2
to,105962,2
check,105963,5
for,105964,3
groups,105965,6
of,105966,2
"charecters
",105967,11
$mainQuery,105968,10
=,105969,1
new,105970,3
"WP_Query([
",105971,11
function,105972,8
profHTML(),105973,10
"{
dropdown",105974,10
"Menu
",105975,5
You,105976,3
can,105977,3
search,105978,6
for,105979,3
repeat,105980,6
substrings,105981,10
using,105982,5
capture,105983,7
groups.,105984,7
"Parentheses,",105985,12
(,105986,1
and,105987,3
"),",105988,2
"
",105989,1
'post_type',105990,11
=>,105991,2
[,105992,1
"'post',",105993,7
"'page',",105994,7
"'teacher',",105995,10
"'program',",105996,10
"'event',",105997,8
'campus',105998,8
"],
",105999,3
"register_rest_route('route','restRoute',[
",106000,42
any,106001,3
clean,106002,5
up,106003,2
on,106004,2
react,106005,5
components,106006,10
before,106007,6
they,106008,4
are,106009,3
unmounted,106010,9
and,106011,3
destroyed.,106012,10
removing,106013,8
event,106014,5
listeners,106015,9
is,106016,2
an,106017,2
example,106018,7
of,106019,2
one,106020,3
such,106021,4
clean,106022,5
up,106023,2
"action
",106024,7
<select,106025,7
name='',106026,7
"id=''>
",106027,7
are,106028,3
used,106029,4
to,106030,2
find,106031,4
repeat,106032,6
substrings.,106033,11
You,106034,3
put,106035,3
the,106036,3
regex,106037,5
of,106038,2
the,106039,3
pattern,106040,7
that,106041,4
will,106042,4
repeat,106043,6
in,106044,2
between,106045,7
"the
",106046,4
's',106047,3
=>,106048,2
"sanitize_text_field($reqData['term'])
",106049,38
'methods',106050,9
=>,106051,2
"WP_REST_SERVER::READABLE,
",106052,26
<option,106053,7
"value=''><option>
",106054,18
"parentheses.
",106055,13
"]);
",106056,4
'callback',106057,10
=>,106058,2
"[$this,",106059,7
"'renderhtml']
",106060,14
class,106061,5
MyComponent,106062,11
extends,106063,7
React.Component,106064,15
"{
",106065,2
"</select>
",106066,10
if,106067,2
you,106068,3
want,106069,4
to,106070,2
find,106071,4
either,106072,6
Penguin,106073,7
or,106074,2
pumpkin,106075,7
in,106076,2
a,106077,1
"string,",106078,7
"use
",106079,4
"]);
",106080,4
constructor(props),106081,18
"{
",106082,2
$results,106083,8
=,106084,1
[,106085,1
'generalInfo',106086,13
=>,106087,2
"[]];
",106088,5
"/P(engu|umpk)in/;
",106089,18
"}
",106090,2
"super(props);
",106091,14
while,106092,5
($mainQuery->have_posts()),106093,26
"{
to",106094,4
allow,106095,5
for,106096,3
middle,106097,6
"names,",106098,6
use,106099,3
".*
",106100,3
function,106101,8
renderHtml($data),106102,17
"{
",106103,2
this.state,106104,10
=,106105,1
"{
<input",106106,8
type='radio'>,106107,13
==,106108,2
just,106109,4
one,106110,3
option,106111,6
"applies;
you",106112,12
can,106113,3
replace,106114,7
a,106115,1
regex,106116,5
using,106117,5
"the.replace
",106118,12
"$mainQuery->the_post();
",106119,24
return,106120,6
"...
",106121,4
message:,106122,8
"''
<input",106123,9
type='chackbox'>,106124,16
==,106125,2
more,106126,4
than,106127,4
one,106128,3
option,106129,6
"applies;
use",106130,12
console.clear,106131,13
to,106132,2
clear,106133,5
the,106134,3
browser,106135,7
"console.
",106136,9
$type,106137,5
=,106138,1
'';,106139,3
$excerpt,106140,8
=,106141,1
"null;
",106142,6
}//,106143,3
you,106144,3
can,106145,3
also,106146,4
make,106147,4
a,106148,1
function,106149,8
that,106150,4
renders,106151,7
html,106152,4
in,106153,2
php,106154,3
you,106155,3
can,106156,3
use,106157,3
it,106158,2
in,106159,2
the,106160,3
frontend,106161,8
and,106162,3
in,106163,2
the,106164,3
"backend
",106165,8
"};
You",106166,6
can,106167,3
use,106168,3
typeof,106169,6
to,106170,2
check,106171,5
the,106172,3
data,106173,4
"structure,",106174,10
or,106175,2
"type,",106176,5
of,106177,2
a,106178,1
"variable
",106179,9
$relatedCampuses,106180,16
=,106181,1
"null;
",106182,6
this.handleEnter,106183,16
=,106184,1
"this.handleEnter.bind(this);
you",106185,32
can,106186,3
replace,106187,7
data,106188,4
in,106189,2
an,106190,2
array,106191,5
using,106192,5
splice,106193,6
to,106194,2
take,106195,4
it,106196,2
out,106197,3
the,106198,3
element,106199,7
and,106200,3
adding,106201,6
",",106202,1
+,106203,1
the,106204,3
thing,106205,5
you,106206,3
want,106207,4
to,106208,2
"add
",106209,4
$event_date,106210,11
=,106211,1
new,106212,3
"DateTime(get_field('event_date'));
to",106213,37
make,106214,4
a,106215,1
rest,106216,4
fetch,106217,5
"
",106218,1
switch,106219,6
(get_post_type()),106220,17
"{
to",106221,4
make,106222,4
an,106223,2
image,106224,5
||,106225,2
text,106226,4
responsive,106227,10
"
",106228,1
this.handleKeyPress,106229,19
=,106230,1
"this.handleKeyPress.bind(this);
",106231,32
import,106232,6
apiFetch,106233,8
from,106234,4
"'@wordpress/api-fetch'
",106235,23
"}
",106236,2
"max-width:300px;
to",106237,19
see,106238,3
wich,106239,4
index,106240,5
number,106241,6
an,106242,2
element,106243,7
"is,",106244,3
use,106245,3
.indexOf,106246,8
(returns,106247,8
-,106248,1
1,106249,1
if,106250,2
it,106251,2
doesnt,106252,6
"appear)
",106253,8
case,106254,4
"""program"":
",106255,11
//,106256,2
Change,106257,6
code,106258,4
below,106259,5
this,106260,4
"line
",106261,5
"margin-left:auto;
you",106262,21
can,106263,3
use,106264,3
delete,106265,6
to,106266,2
delete,106267,6
a,106268,1
property,106269,8
from,106270,4
an,106271,2
"object
",106272,7
$type,106273,5
=,106274,1
"'program';
",106275,11
useEffect((),106276,12
=>,106277,2
"{
",106278,2
componentDidMount(),106279,19
"{
",106280,2
"margin-right:auto;
something",106281,28
here,106282,4
but,106283,3
idk,106284,3
"v3
",106285,3
$relatedCampuses,106286,16
=,106287,1
"get_field('related_campus');
",106288,29
const,106289,5
go,106290,2
=,106291,1
async,106292,5
(),106293,2
=>,106294,2
"{
",106295,2
"document.addEventListener(""keydown"",this.handleKeyPress)
",106296,57
"display:block;
",106297,15
function,106298,8
isEveryoneHere(obj),106299,19
"{
",106300,2
"break;
",106301,7
const,106302,5
res,106303,3
=,106304,1
await,106305,5
"apiFetch({
",106306,11
height:,106307,7
"auto;
",106308,6
return,106309,6
"[""Alan"",",106310,8
"""Jeff"",",106311,7
"""Sarah"",",106312,8
"""Ryan""].every(name",106313,18
"=>
",106314,3
case,106315,4
"""event"":
",106316,9
"}
",106317,2
path:,106318,5
"'/featuredTeacher/v1/getHtml?profId=${id}`
",106319,43
componentWillUnmount(),106320,22
"{
",106321,2
$type,106322,5
=,106323,1
"'event';
",106324,9
"obj.hasOwnProperty(name)
",106325,25
method:,106326,7
"""GET""
",106327,6
"document.removeEventListener(""keydown"",this.handleKeyPress)
",106328,60
");
",106329,3
"array_merge($results['event'],",106330,30
"[
",106331,2
"})
",106332,3
"}
",106333,2
to,106334,2
do,106335,2
video,106336,5
"
",106337,1
"}
",106338,2
'month',106339,7
=>,106340,2
"$event_date->format('M'),
",106341,26
"go()
",106342,5
//,106343,2
Change,106344,6
code,106345,4
above,106346,5
this,106347,4
"line
",106348,5
"<iframe
if",106349,10
you,106350,3
need,106351,4
to,106352,2
loop,106353,4
through,106354,7
all,106355,3
the,106356,3
keys,106357,4
within,106358,6
an,106359,2
"object,",106360,7
use,106361,3
a,106362,1
for,106363,3
in,106364,2
statement,106365,9
"
",106366,1
'day',106367,5
=>,106368,2
$event_date->format('d'),106369,24
"]);
",106370,4
"setHtml(res)
",106371,13
handleEnter(),106372,13
"{
",106373,2
"id=""video""
",106374,11
for,106375,3
(let,106376,4
user,106377,4
in,106378,2
users),106379,6
"{
",106380,2
"break;
",106381,7
"}
",106382,2
this.setState((state),106383,21
=>,106384,2
"({
",106385,3
"height=""315""
",106386,13
"console.log(user)
",106387,18
case,106388,4
"""post"":
",106389,8
"},[id])
",106390,8
message:,106391,8
state.message,106392,13
+,106393,1
'You,106394,4
pressed,106395,7
the,106396,3
enter,106397,5
key!,106398,4
"'
",106399,2
"src=""https://www.youtube-nocookie.com/embed/y8Yv4pnO7qc?rel=0&amp;controls=0&amp;showinfo=0""
",106400,93
"}
",106401,2
$type,106402,5
=,106403,1
"'generalInfo';
",106404,15
and,106405,3
to,106406,2
change,106407,6
in,106408,2
the,106409,3
html,106410,4
"
",106411,1
"}));
",106412,5
"frameborder=""0""
you",106413,19
can,106414,3
acess,106415,5
a,106416,1
property,106417,8
by,106418,2
using,106419,5
[],106420,2
ex:,106421,3
"usersobj[user].online
",106422,22
"array_merge($results[$type],",106423,28
"[
",106424,2
<div,106425,4
"dangerouslySetInnerHtml={{
",106426,27
"}
",106427,2
this,106428,4
see,106429,3
if,106430,2
it,106431,2
has,106432,3
the,106433,3
property,106434,8
"user,",106435,5
and,106436,3
if,106437,2
it,106438,2
"has,",106439,4
see,106440,3
if,106441,2
its,106442,3
"online
",106443,7
"allowfullscreen
",106444,16
'author',106445,8
=>,106446,2
"get_the_author(),
",106447,18
__html:,106448,7
"html
",106449,5
handleKeyPress(event),106450,21
"{
object.keys",106451,13
return,106452,6
every,106453,5
key,106454,3
of,106455,2
that,106456,4
level,106457,5
that,106458,4
an,106459,2
object,106460,6
"has
",106461,4
"]);
",106462,4
"}}></div>
",106463,10
if,106464,2
(event.keyCode,106465,14
===,106466,3
13),106467,3
"{
",106468,2
"></iframe>
",106469,11
object.keys(obj),106470,16
return,106471,6
the,106472,3
names,106473,5
of,106474,2
the,106475,3
"sub-objects;
",106476,13
"break;
something",106477,16
here,106478,4
but,106479,3
im,106480,2
too,106481,3
blank,106482,5
to,106483,2
think,106484,5
what,106485,4
it,106486,2
is,106487,2
"function
",106488,9
"}
post",106489,6
metadata,106490,8
"
dotted",106491,7
-,106492,1
Defines,106493,7
a,106494,1
dotted,106495,6
"border
",106496,7
reverseString(str),106497,18
"{
",106498,2
if,106499,2
(has_excerpt()),106500,15
"{
",106501,2
"this.handleEnter();
",106502,20
to,106503,2
update,106504,6
the,106505,3
meta,106506,4
values,106507,6
"
",106508,1
"}
dashed",106509,8
-,106510,1
Defines,106511,7
a,106512,1
dashed,106513,6
"border
",106514,7
"wp.data.dispatch('core/editor').editPost({
",106515,43
"}
",106516,2
for,106517,3
(var,106518,4
reversedStr,106519,11
=,106520,1
""""",",106521,3
i,106522,1
=,106523,1
str.length,106524,10
-,106525,1
1;,106526,2
i,106527,1
>=,106528,2
0;,106529,2
i--),106530,4
"{
solid",106531,7
-,106532,1
Defines,106533,7
a,106534,1
solid,106535,5
"border
",106536,7
$excerpt,106537,8
=,106538,1
"get_the_excerpt();
",106539,19
render(),106540,8
"{
double",106541,8
-,106542,1
Defines,106543,7
a,106544,1
double,106545,6
"border
",106546,7
reversedStr,106547,11
+=,106548,2
"str[i];
",106549,8
},106550,1
else,106551,4
"{
",106552,2
meta:,106553,5
"{
",106554,2
"}
",106555,2
return,106556,6
"(
groove",106557,8
-,106558,1
Defines,106559,7
a,106560,1
3D,106561,2
grooved,106562,7
border.,106563,7
The,106564,3
effect,106565,6
depends,106566,7
on,106567,2
the,106568,3
border-color,106569,12
"value
",106570,6
$excerpt,106571,8
=,106572,1
"wp_trim_words(get_the_content(),",106573,32
"18);
",106574,5
//value,106575,7
that,106576,4
you,106577,3
want,106578,4
to,106579,2
"save
ridge",106580,10
-,106581,1
Defines,106582,7
a,106583,1
3D,106584,2
ridged,106585,6
border.,106586,7
The,106587,3
effect,106588,6
depends,106589,7
on,106590,2
the,106591,3
border-color,106592,12
"value
",106593,6
"<div>
",106594,6
return,106595,6
"reversedStr;
",106596,13
"}
",106597,2
"}
",106598,2
"<h1>{this.state.message}</h1>
inset",106599,35
-,106600,1
Defines,106601,7
a,106602,1
3D,106603,2
inset,106604,5
border.,106605,7
The,106606,3
effect,106607,6
depends,106608,7
on,106609,2
the,106610,3
border-color,106611,12
"value
",106612,6
if,106613,2
($relatedCampuses),106614,18
"{
",106615,2
"}
",106616,2
"})
outset",106617,9
-,106618,1
Defines,106619,7
a,106620,1
3D,106621,2
outset,106622,6
border.,106623,7
The,106624,3
effect,106625,6
depends,106626,7
on,106627,2
the,106628,3
border-color,106629,12
"value
",106630,6
"</div>
",106631,7
factorial,106632,9
is,106633,2
a,106634,1
number,106635,6
multiplied,106636,10
by,106637,2
every,106638,5
number,106639,6
that,106640,4
came,106641,4
"beforehand
",106642,11
foreach,106643,7
($relatedCampuses,106644,17
as,106645,2
$campus),106646,8
"{
",106647,2
but,106648,3
what,106649,4
if,106650,2
you,106651,3
have,106652,4
more,106653,4
than,106654,4
one,106655,3
block,106656,5
"
",106657,1
");
none",106658,7
-,106659,1
Defines,106660,7
no,106661,2
"border
",106662,7
5!,106663,2
